SampleID,HC343,HC345,HC348,HC354,HC361,HC363,HC364,HC367,HC370,HC374,HC375,HC376,HC383,HC384,HC387,HC388,HC389,HC391,HC392,HC394,HC396,HC455,HC456,HC465,HC466,HC467,HC511,HC515,HC524,HC525,HC537,HC538,HC539,HC543,HC551,HC609,HC618,HC628,HC638,HC696,HC716,HC720,HC721,HC722,HC733,HC769,HC770,HC773,HC778,HC786,KR00064,KR00065,KR00070,KR00080,KR00081,KR00085,KR00098,KR00099,KR00102,KR00105,KR00113,KR00144,KR00167,KR00168,KR00182,KR00192,KR00198,KR00199,KR00203,KR00207,KR00211,KR00216,KR00219,KR00220,KR00235,KR00266,KR00270,KR00304,KR00305,KR00307,KR00308,KR00312,KR00316,KR00349,KR00359,KR00361,KR00362,KR00364,KR00386,KR00388,KR00389,KR00402,KR00422,KR00423,KR00424,KR00448,KR00449,KR00450,KR00458,KR00488
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp._HMT_175,0.478489,6.41122,0,9.83228,0,0,11.351,1.96188,1.39384,3.55984,4.77385,0.0490406,0,0.124687,0,0,0.59841,3.22603,23.6636,6.28692,1.51384,2.81844,3.38849,0.105248,0.909993,5.84442,0,5.98281,0.952292,7.87506,0,5.37477,0,1.10397,2.44818,0,45.7515,0.86422,0,2.63843,0,0,0,0.87449,0.0708454,10.211,3.45731,21.0238,0,1.08983,1.00175,0.366179,1.43676,0,0.295323,53.3356,0.691006,3.3867,0.284129,0.470849,0.515713,1.46336,0.0598696,3.5368,0,0.657392,0,0,0.0777654,2.74608,0,0,0,0,13.7608,0,0.1107,0.780361,0,2.06619,1.23705,25.5908,1.9901,2.14779,0.546436,0.120286,0.34287,0,0.317969,0.275839,2.52156,0,8.88792,0.61829,0,0.662671,0.12392,1.11099,1.83259,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp._HMT897,0.143547,0,0,0,0,0,0.504489,0,0,0,5.03051,0,0,0,0.34225,0,0,0.129041,0.80588,0.320353,0,0,0,0,0,1.01642,0,0.112883,0.10581,0,0,0.866899,0,0.0593532,0.478991,0,0,0,0,0,0,0,0,0,0,0.334788,0.691461,0.649191,0,0,0,0,0.680568,0,0,0,0,0,0,0.0941698,0,0.121946,0,0.0736833,0,28.4557,0,0,0,0.0832146,0,0,0,0,0,0,0.221399,0,0,0,0.154631,1.73497,0,0.238644,0,0,0.428587,0,0.254376,0,0,0,0.201998,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp._oral_taxon_169,3.63651,5.89832,0,1.84355,0,0,61.8,3.29596,0.464613,1.40236,4.41453,0.637528,0,0,0,0,0,2.8389,682.654,6.00661,2.85948,37.814,7.71422,0,12.4366,49.8046,0,3.16073,27.8281,9.23283,0,11.6164,0,1.78059,24.6946,0,68.2522,2.05252,0,19.2043,0,0.146162,0,0.291497,0.247959,90.9786,13.1378,39.1013,0,12.5331,0.82497,6.7377,0.907424,0,0.147661,40.7199,1.45111,5.40042,0.18942,0.565019,1.50026,11.463,0,119.22,0,1.69044,0.0406494,0,0.933185,2.57965,0,0,0.0763936,0,1460.54,0.494321,7.08478,0,0,13.6885,1.85557,40.9163,23.439,3.10237,0.76501,1.68401,6.25737,0,5.59626,0.827517,2.42817,0,3.83797,4.94632,1.8451,0.662671,0.12392,1.2697,2.90159,0.0902881
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp._oral_taxon_171,0.574186,0.512897,0,3.6871,0,0,27.9992,4.08071,0.929227,2.69685,2.00194,0.0490406,0,1.37155,0,0,0,2.8389,24.3962,2.28251,1.42974,1.64409,0.216287,0,0.758328,1.77874,2.87525,50.0073,1.26972,2.44398,0,61.2031,0,0.474825,2.28851,0,5.53143,0.162041,2.29927,2.46542,0,0.0487208,0,2.04048,0.283381,12.0524,1.9756,4.4944,0,0.32695,1.82672,0.219707,0.302475,0,10.484,15.2387,0.276403,4.30203,0.947098,1.69506,0.234415,0.853625,0.658566,3.5368,0,4.60174,0.121948,0,1.39978,1.99715,0,0.11505,0,0,12.4707,0.395457,1.107,0,0,0.774823,7.26766,18.5063,1.65842,2.14779,0,0.180429,1.71435,0.108726,1.0811,3.31007,2.52156,0,3.83797,0,0.205012,1.27437,0,0.476138,0.305431,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp._oral_taxon_414,3.06233,0,0,44.8598,0,0,14.3779,5.41479,4.18152,6.58031,30.2344,0,0,0.249373,0,0,0,8.00054,1.09893,0.600661,0.756922,31.7074,0,0,1.06166,5.0821,2.87525,125.978,2.85688,0,261.158,25.1401,0.0816925,0.415472,10.0588,0,7.40649,0.378096,0,9.77516,0,0,0,0.582993,0.0354227,2.34352,30.128,287.791,0,10.2444,0,0.0732358,3.32722,0,4.42984,41.3444,0,17.2996,3.78839,8.94613,0.515713,5.60954,0,3.0947,0,7.8887,0,0.058275,0.777654,7.73896,0,0,0,0,0,0.395457,0.442799,0,0,0,0.309262,87.905,0.331683,4.05694,0,0,3.943,0.326177,4.1972,1.10336,0.280174,0,3.23197,1.85487,0,1.32534,0,11.6654,0.610862,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp._oral_taxon_897,0.0478489,0,0,0,0,0,0.252245,0,0,0,5.28717,0,0,0,1.369,0,0,0,0.219786,0.0400441,0,0.0782899,0,0,0,1.88038,0,0.451533,0.10581,0,0,1.04028,0,0.0474825,0.532212,0,0,0,0,0,0,0,0,0.87449,0,0.083697,1.28414,6.54185,0,0,0,0,0.680568,0,0,0.124908,0,0,0.0947098,0.18834,0,0.121946,0,0.4421,0,46.9566,0,0,0,0.166429,0,0.0383499,0,0,0,0,0,0,0,0,0,2.31329,0,0,0,0.0601431,0.600022,0,0.254376,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp._zg-332,0,0,0,0,0,0,0.252245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_trachealis,0,0,0,0,0,0,0,0,0,0.107874,0,0,0,0,0,0,0,0,0.0732618,0.0400441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258015,0,0,0.156072,0,0,0,0.144581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509747,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_urogenitalis,0,0,0,0,0,0,0,0,0,0.107874,0,0,0,0,0,0,0,0,0,0,0.0841025,0,0,0,0,2.99844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106268,0,0,0.0998755,0,0.108983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110561,0,0,0,0,0,0,0,0,0,0,0,0,0.0509747,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_viscosus,0.669884,1.53869,0,1.84355,0,0,2.77469,3.53139,0,1.29449,1.07797,0,0,0,0,0,0,0.516164,5.93421,2.12234,0.588717,0.939478,0,0.210496,0.151666,1.16888,0,0.790183,0.423241,0.814661,10.6595,1.21366,0,0.510437,0.90476,0,2.34383,0.0540138,0,0.389276,0,0,0,0.291497,0.0354227,1.84133,2.17316,6.39203,0,0.435934,0.117853,0.0732358,0,0,0.442984,13.7398,0.138201,1.73912,0.473549,0.753359,0.046883,0.487786,0.359218,0.8842,0,1.69044,0.162597,0,0,1.165,0,0.0383499,0,0,5.41832,0.296593,0.774898,0,0,0.258274,2.4741,9.39774,0.221122,0,0,0,1.02861,0,0.254376,0,0.186782,0,2.01998,0,0,0,0,0.396782,0.305431,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_weissii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_wuliandei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146524,0.320353,0.33641,0,0,0,0,0,0,0,0.10581,0,5.32975,0.34676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987802,1.54807,0,0.217967,0,0,0,0,0,0.124908,0,0.183065,0,0,0,0,0,0,0,0.0939131,0,0,0.0777654,0,0,0,0,0,0,0,0,0.312144,0,0,0,0,0,0,0,0,0,0,0,0,0.466956,0,0,0,0,0,0,0.0793564,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum;s__Actinotignum_schaalii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum;s__Actinotignum_timonense,0,0,0,0,0,0,0.504489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504669,0,0,0.050821,0,0,0,0,0,0,0,0.0830944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216965,0,0,0,0,0,0.516548,0,1.59039,3.20627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum;s__Actinotignum_urinale,23.5416,0,0,0,0,0,0.252245,0,0.464613,0,0,0,0,0,0,1.78709,0,0,0,0,0,0,0.0720955,0,0.151666,0,0,0,0,0,0,0,0.0816925,0,0,0,0,0,0,0,0,0,0,0,0.0354227,0,0,0.0499378,0,0,0,1.17177,0,0,0,0.499631,0,0,0,0,0,0,0,0,0,0,0,0.641025,0,0.0832146,0,0,0,0,0,0,0,0,0,0,0,0.433742,0,0,0,0,0,0,0,0,0,0,0.201998,0,0,0,0,0.0793564,0.152716,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium;s__Arcanobacterium_canis,0,0,0,0,0,0,0,0,0,0.107874,0,0,0,0,0,0,0,0,0,0.0800881,0,0.0782899,0,0,0,0,0,0,0,0,0,0,0,0,0.159664,0,0,0,0,0.0432529,0,0,0,0,0,0,0,0.0499378,0,0,0,0,0,0,0,0.124908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144581,0,0,0,0,0,0,0.0635939,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium;s__Arcanobacterium_haemolyticum,0,0,0,0,0,0,0,0,0,0.215748,0,0,0.580415,0.872806,0,0,0,0,0,0,0,0.0782899,0,0,0,0,0,0.112883,0,0,0,0,0,0.201801,0,0.609484,0,0,0,0.0432529,0,0,0.0848464,0,0,0.418485,0,0,0,0.108983,0,0,0,0.164378,0,1.87361,0,0.0915325,0,0,0,0,0,0.0736833,0,0,0.0406494,0,0,0,0,0,0,0,0,0.197728,0,0.156072,0,0,0,0.144581,0,0,0,0,0.171435,0,0.0635939,0,0,0,0,0,0,0,0,0,0.152716,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium;s__Arcanobacterium_hippocoleae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532212,0,0,0,0,0,0,0,0,0,0,0,0,0.0499378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium;s__Arcanobacterium_phocisimile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Buchananella;s__Buchananella_sp._17KM0085,0,0,0,0,0,0,0,0.0784753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Buchananella;s__Buchananella_sp._22MD1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Changpingibacter;s__Changpingibacter_yushuensis,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Gleimia;s__Gleimia_europaea,0,0,0,0,0,0,0.252245,0.313901,0.464613,0.107874,0.153995,0,8.56112,0,0,0,0,0,0,0,0,0.861189,0.0720955,0,0,6.40345,0,0,0,0,5.32975,0,0.0816925,0,0.0532212,1.7675,0,0,0,0,0,0,0,0.291497,0,0.083697,0,0.399502,0,0,0,0,0,0,5.90646,0.999261,0,0,0,0,0,0.365839,0,0,0,0.563479,0,0.058275,1.32201,0,0,0.0383499,0,0,0,0,0.664198,0,0,0,0,6.93987,211.614,0,4.91792,0,0,0,0,0,0,0,0,0,0,0.0509747,0,0,93.92,0.0902881
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Gleimia;s__Gleimia_hominis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus_curtisii,69.3809,0,0,0,0,0,0.756734,0.0784753,0,0,0.0513317,0,0,0.124687,0,0,0,0,0,0,0,0,0.432573,0,0,0.304926,0,0,0.21162,0,0,0.17338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249689,0,0,0,0,0,0,0,0,0,0,0.473549,0,0,0,0,0,0,0,0,0,0,0.582502,0,0,0,0,0,0,0,0,0,0,0,7.22903,0.110561,0,0,0,0,0.108726,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus_massiliensis,6031.92,1.02579,0,4.91614,0,0,13.8735,2.98206,0,0.215748,0.30799,0,0,0.872806,0,0,0,0,1.31871,0.120132,0.67282,0.15658,0,0.105248,0.303331,5.33621,4.31288,0,1.69296,0.271554,0,1.04028,0.0816925,0.118706,1.91596,0,0.187506,0,1.14963,0.30277,0.162769,0,0.339386,0,0,0.334788,0.592681,0.998755,0,0,0,0.0732358,0,0,0,1.12417,0,0.0915325,8.14504,0,0.093766,0,0.119739,0.147367,0,4.60174,0.121948,0,0,8.90396,0,0.0383499,0.0763936,4.55627,0,0,0,0.156072,0,0.516548,0.154631,329.21,16.8053,0.477287,0,0,0,6.52354,1.39907,0,0,0.72906,0.201998,0,0,0.458772,0,0.317426,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia_hongkongensis,0,0,0,4.30162,0,0,3.78367,20.7175,0,0,11.293,0,0,0,0,0,0,0,0,0,0,10.9606,0,0,0.454997,0.304926,0,0,1.0581,0,0,3.12084,0,0.0118706,10.6442,0,0.0937531,0,0.287409,0,0,0,0,0,0,0,4.44511,0.948817,0,0.762884,0,0.292943,1.28552,0,0.885969,30.8522,0.552805,0.0915325,0.0947098,0.18834,0.750128,0.365839,0.0598696,3.90522,0,39.5374,0,0.058275,0,2.74608,0,0,0,0,0,0,0.553498,0,0,0,0.154631,69.3987,0,0.238644,0,0.180429,1.37148,0,0.0635939,1.3792,0,0,0.403996,0,0,1.93704,0,1.98391,0.458147,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__Schaalia_cardiffensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34676,0.0816925,0.0712238,3.35294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941698,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714208,3.9706,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__Schaalia_meyeri,0.0478489,1.28224,0,1.84355,0,0,0.252245,0,0,0.431496,0.102663,0,0,0,0,0,1.79523,0.516164,0.80588,2.84313,0.168205,0.782899,0,0.105248,0.151666,0.101642,0,0,2.22201,8.68972,0,3.12084,0,0.37986,2.28851,0,0.375012,0,0,0.475782,0,0.0974416,0,0,0,0.418485,0.889022,1.34832,0,0,0,0.87883,0,0,0.442984,6.4952,0,0.36613,0,0.0941698,0,2.07309,0,8.76832,0,0.281739,0,4.1958,0.466593,0.166429,0,0.0383499,0,0,0,0.69205,0.1107,2.8093,0,0,0.463893,2.02413,0.110561,0,0,0.0601431,0.171435,0,0.0635939,0,0.373565,0,0.605995,0,0.410023,0.713645,0,0,0.152716,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__Schaalia_odontolytica,4.25855,821.918,0.48966,163.462,16.4673,2.71984,301.18,82.0851,165.867,53.8291,100.764,1.42218,0.435311,3.11716,1.369,0,500.869,309.957,1600.41,1167.57,98.5681,161.982,66.3279,22.2073,448.778,16.7201,113.572,24.4957,762.151,618.871,74.6165,1207.24,0,71.1644,1257.78,0.36569,48.4703,52.5014,4.31113,192.259,0,4.77464,80.095,16.6153,21.0765,125.546,197.857,541.475,0,181.675,6.36405,598.996,6.50321,14.7941,95.9799,5654.44,3.59323,63.7066,8.33446,125.058,43.695,15.6091,0.778305,766.749,0,36.6261,41.4624,431.293,43.3153,183.571,0.038503,11.7734,2.52099,0.433931,0,158.875,39.7412,455.575,2.20587,1.29137,357.507,1609.62,207.965,37.2284,1.31145,17.8024,53.3163,0,65.5017,60.6846,48.6568,0.72906,173.718,15.4572,12.0957,105.67,0,365.674,95.1418,0.180576
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__Schaalia_radingae,0,0,0,0,0,0,0,0.156951,0,1.07874,0.0513317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303331,2.23613,0,0.112883,1.37553,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79993,0,0,0,0.0987802,3.19602,0,0.32695,0.117853,0,0,0,0,0.124908,0.138201,0,0.473549,0,0,0,0,0.0736833,0,0.0939131,0,0,0,0.665717,0,0,0,0,0,0,0,0,0,0,0,25.8799,2.10066,0,0,0,0,0,0,0,0.280174,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__Schaalia_sp._19OD2882,0,0,0,0,0,0,0,0.0784753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118706,0.106442,0,0,0,0,0,0,0,0,0,0,0,0.0987802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__Schaalia_sp._HMT-172,0.143547,33.0819,0,457.816,0.491561,0,48.1787,3.84529,4.18152,1221.67,5.95448,0,0,1.24687,0.34225,0,2.99205,18.7109,71.8699,300.01,4.54153,317.387,4.54202,1.99971,18.0482,0.101642,46.004,0,25.1828,55.397,0,422.353,0,8.95046,57.2128,0,0.0937531,0.216055,0.287409,681.709,0,0.535929,4.7514,0,1.31064,241.633,12.3475,7.04122,0,23.9763,0.294632,194.807,0.0756187,0.410946,7.08775,123.783,0.276403,13.0891,0,41.7172,1.96909,1.5853,0,2.43155,0,46.0174,0.487792,26.4569,5.28805,13.564,0,0.882047,0.152787,0,0,5.14094,0,18.1044,0,0,276.944,72.5795,12.9357,8.35253,0,0.781861,4.02872,0,5.72345,12.6886,1.96121,0,135.743,8.03777,58.0183,54.4919,0,2.06327,6.71948,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__Schaalia_sp._JY-X169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__Schaalia_sp._ZJ405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356119,0.0532212,0,0,0,0,0,0,0,0,0,0,0.083697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__Schaalia_turicensis,1.53116,0.256449,0,42.4017,3.19515,0,3.53143,0,0.929227,0.107874,25.9225,0,0.290207,0,0.34225,0,0,0.258082,0.146524,0.120132,0.168205,1.25264,0.216287,0.210496,2.12332,0.304926,0,0,0,0,63.957,3.98774,1.71554,0.0474825,0.266106,1.03612,0,4.10505,0,0.475782,0,0.0487208,6.44833,0.582993,0,0,0.592681,3.44571,0.0424089,2.72458,0.176779,0.146472,1.05866,0,0.147661,1.37398,0,0.274597,0,48.5916,0,0,0.239478,0.0736833,0,6.01044,0,0,0.311062,1.24822,0,0.0766997,0.381968,15.6215,0,0,0.774898,0,0.259514,0,0.618524,40.1934,64.3466,1.67051,0.983584,0,1.88578,0.108726,8.01283,0.827517,0.0933912,5.34644,0,0.61829,0,14.9356,0.12392,0.158713,5.49776,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Scrofimicrobium;s__Scrofimicrobium_appendicitidis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Trueperella;s__Trueperella_abortisuis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732358,0,0,0,0.999261,0.138201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
